Auction ID/CIN/LLPIN,Bank/Organisation Name,Location-City/District/address,_Auction date,_Last Date of EMD Submission,_Reserve Price,EMD Amount,Nature of Assets,Details URL,Auction Notice URL,Source
U74900DL2010PTC211094,UNJ IMPORT PRIVATE LIMITED,NEW DELHI,26-12-2021,24-12-2021,576000.0,50000.0,HONDA CITY (CITY 1.5 VX CVT (I-VTEC) Mfg Date 10/2016 Regn Date 12/01/2017 Fuel:- Petrol Regn No DL9CAM2528,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1640055661_552.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/fae3784dca07101a4d17711a08abe7e1.pdf,IBBI_Auctions
U26941GJ2002PLC041142,CITY TILES LIMITED,"S. No. 445 & 451 of Dalpur, Ta- Prantij, Dist- Sabarkantha, Gujarat",06-01-2022,03-01-2022,180500000.0,18050000.0,"Land and Building (87,560 sq. mtr.)",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1640066868_553.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/0f9db21f87f8632d369069290de8417c.pdf,IBBI_Auctions
L15141MP1985PLC003171,K.S. Oils Limited,"Guna, Morena and Ratlam in Madhya Pradesh and Kota in Rajasthan",20-01-2022,14-01-2022,3620970592.0,181100000.0,Immovable Properties of the Corporate Debtor consisting of the Plant of the Corporate Debtor along with all assets of the Plant and certain portion of land of the Corporate Debtor as specified in the auction notice dated 21.12.2021,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1640077977_554.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/be12ad6db4a03d0709da1bf07bc11603.pdf,IBBI_Auctions
U74899DL1970GOI005301,Hindustan Paper Corporation Limited,"Naogaon, Cachar and Guwahati in Assam, New Delhi and Mumbai",21-01-2022,17-01-2022,5896600000.0,294900000.0,All the immovable and movable assets of the Corporate Debtor on standalone basis or a set of assets collectively including certain investments in Equity Shares,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1640079631_555.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-21-150856-5s7mn-be12ad6db4a03d0709da1bf07bc11603.pdf,IBBI_Auctions
U52100DL2007PLC161735,santosh Overseas Limited,As Per Balance Sheet,06-01-2022,04-01-2022,17400000.0,1700000.0,Trade Receivables,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1640080596_556.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/95e9ba0e27d59d610574bff17af3ad18.pdf,IBBI_Auctions
L40200WB1995PLC068251,Eastern Gases Limited,"Kolkata, Mednipur and Bagnan",18-01-2022,27-12-2021,5272581.0,266500.0,"Plant and Machinery, office equipments and Actionable claims",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639966299_545.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2de91da00be60081d8aed0c288fed98c.pdf,IBBI_Auctions
U34300DL2010PLC210810,Stride Autoparts Limited,"Stride Autoparts Limited at Plot No. SP-255, in Industrial Area Kehrani (Bhiwadi Extension), District –Alwar Rajasthan).",18-01-2022,15-01-2022,520000000.0,52000000.0,"Entire Assets of M/s. Stride Autoparts Limited consisting of ;- 1): Land:-Industrial Property Bearing Plot No. SP-255, in Industrial Area Kehrani (Bhiwadi Extension), District –Alwar Rajasthan). Plot Area measuring 59693.25 Sq. Mtr. 2) Building:-Total Built –up Area of Industrial Property 2,58,625 Sq. ft and the Built up area is consist of two working Shed, two Cooling area Building, 2 Guard Room, Basement, Canteen & Lab, Switch Yard Panel Room, Control Room, Office Area and other amenities like wash room, water tanks, Open Tank etc. and 3) Plant &Machinery:-Entire Plant & Machinery used in manufacturing of parts and accessories for motor vehicles and their engines like brakes, gear, boxes, axles, road wheels, suspension shock absorbers, radiators, silencers, exhaust pipes, steering wheels, steering column, steering boxes and other parts & Accessories N.E.C.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639980364_546.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/c1c81d29ffcda5f8d2f5c3344981ab7e.pdf,IBBI_Auctions
U74899DL1994PLC058528,ASSOCIATED APPLIANCES LIMITED,"Land & Building situated at A- 194L, Phase-I, ELDECO SIDCUL Industrial Park,Sitarganj, bearing Khasra No 141 & 145, Distt. Udham Singh Nagar, Uttranchal Plant & Machinery Maruti Engineering Industries, CLU Plot No 1, Sector 56A, Faridabad, Haryana",30-12-2021,27-12-2021,17305000.0,17310000.0,"Land and Building (Land Area- 5811.16 sq mtrs Leasehold for 99 years from SIDCUL, Uttaranchal ) (Built up Area- 31215 sq ft of RCC and 13885 sq ft of shed ) and Plant & Machinery including furniture & Fixtures and inventory",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639986150_547.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/85a606f260309bbca3c5ecdbc4b9b561.pdf,IBBI_Auctions
U74899DL1994PLC058528,ASSOCIATED APPLIANCES LIMITED,"Land & Building situated at A- 194L, Phase-I, ELDECO SIDCUL Industrial Park,Sitarganj, bearing Khasra No 141 & 145, Distt. Udham Singh Nagar, Uttranchal Plant & Machinery Maruti Engineering Industries, CLU Plot No 1, Sector 56A, Faridabad, Haryana",30-12-2021,27-12-2021,17305000.0,1731000.0,"Land and Building (Land Area- 5811.16 sq mtrs Leasehold for 99 years from SIDCUL, Uttaranchal ) (Built up Area 31215 sq ft of RCC and 13885 sq ft of shed ) and Plant & Machinery including furniture & Fixtures and inventory",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639986411_548.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-20-131630-t4x6o-85a606f260309bbca3c5ecdbc4b9b561.pdf,IBBI_Auctions
U15142GJ1999PTC036082,Silver Proteins Private Limited,"Opp. Wind Mill Godown, Bedi Bander Road, Bedeshwar Road, Jamnagar-361002 & Pioneer Wincon Pvt Ltd.,25MW-66/33KV Sub Station, At Nani Matli, Tal: Jamnagar, Dist: Jamnagar",29-12-2021,27-12-2021,6101100.0,610110.0,P & M,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639994167_549.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/e6ca13707cc7b9e13c1a2a941b2e7cfd.pdf,IBBI_Auctions
U15142GJ1999PTC036082,Silver Proteins Private Limited,"Opp. Wind Mill Godown, Bedi Bander Road, Bedeshwar Road, Jamnagar-361002 & Pioneer Wincon Pvt Ltd.,25MW-66/33KV Sub Station, At Nani Matli, Tal: Jamnagar, Dist: Jamnagar",29-12-2021,27-12-2021,6101100.0,610110.0,P & M,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639994468_550.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-20-153108-c5jz3-b5595f823517a42d497e132e5a1d88cc.pdf,IBBI_Auctions
U31101DL2005PLC211274,Essar Power (Jharkhand) Limited,Kolkata,24-12-2021,22-12-2021,2000000.0,200000.0,"Plant and Machinery and other movable assets of the under construction thermal power plant (2 x 600 MW), located at CFS Century Sonai",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639917455_472.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-19-180619-4w0k8-a96a0dc2581416b6597471dfdd0ae55f.pdf,IBBI_Auctions
U26931GJ2013PTC073245,FNL AAC Block Private Limited,Virtual Mode,03-01-2022,01-01-2022,78000000.0,7800000.0,"Sale of set of assets as going concern(including all leasehold rights and plant and machinery) Plant and Machinery: Production Capacity: 1,00,000 cubic meter per annum. Number of machines: 89",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639903720_538.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/35208ebe7dec0007855b7aeb28005a7e.pdf,IBBI_Auctions
U31101DL2005PLC211274,Essar Power (Jharkhand) Limited,Kolkata,24-12-2021,22-12-2021,127000000.0,12700000.0,"Plant and Machinery and other Movable Assets of the under construction thermal power plant (2 x 600 MW), located at 5 different Container Freight Stations",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639914819_540.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/a96a0dc2581416b6597471dfdd0ae55f.pdf,IBBI_Auctions
U31101DL2005PLC211274,Essar Power (Jharkhand) Limited,Kolkata,24-12-2021,22-12-2021,90000000.0,9000000.0,"Plant and Machinery and other movable assets of the under construction thermal power plant (2 x 600 MW), located at CFS Century JJP",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639915145_541.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-19-172747-s2z1k-a96a0dc2581416b6597471dfdd0ae55f.pdf,IBBI_Auctions
U31101DL2005PLC211274,Essar Power (Jharkhand) Limited,Kolkata,24-12-2021,22-12-2021,1000000.0,100000.0,"Plant and Machinery and other movable assets of the under construction thermal power plant (2 x 600 MW), located at CFS Central Warehousing Corporation",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639917040_543.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-19-175912-9e6g3-a96a0dc2581416b6597471dfdd0ae55f.pdf,IBBI_Auctions
U31101DL2005PLC211274,Essar Power (Jharkhand) Limited,Kolkata,24-12-2021,22-12-2021,4000000.0,400000.0,"Plant and Machinery and other movable assets of the under construction thermal power plant (2 x 600 MW), located at CFS Container Corporation of India Limited",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639917282_544.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-19-180319-3fcvp-a96a0dc2581416b6597471dfdd0ae55f.pdf,IBBI_Auctions
U40104WB2008PTC130530,AK Power Industries Private Limited,Kolkata,19-01-2022,17-01-2022,161500000.0,16150000.0,"sale as a going concern of all its assets including land and building, plant & machinery; other Assets of the company under IBC 2016 jointly with the personal assets of the Promoters of the company mortgage to the secured landers namely SBI and Indian Bank under SARFAESI Act",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639824918_533.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/984848882acd2111c3d85dc1c4c5675f.pdf,IBBI_Auctions
U72200DL1999PLC098726,Noida Software Technology Park Limited,Greater Noida,27-01-2022,18-01-2022,33215000.0,3321000.0,1. Plant & Machinery 2. Scrap of building at Greater Noida Unit 3. Securities & Financial Assets,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639812047_534.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/88266df73c9170968f8337c3c8b2f252.pdf,IBBI_Auctions
U72200DL1999PLC098726,Noida Software Technology Park Limited,Greater Noida,27-01-2022,18-01-2022,30000000.0,3000000.0,Plant & Machinery,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639812224_535.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-18-125344-kxhdl-88266df73c9170968f8337c3c8b2f252.pdf,IBBI_Auctions
U72200DL1999PLC098726,Noida Software Technology Park Limited,Greater Noida,27-01-2022,18-01-2022,815000.0,82000.0,Scrap of building at Greater Noida Unit,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639812585_536.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-18-125945-fendv-88266df73c9170968f8337c3c8b2f252.pdf,IBBI_Auctions
U72200DL1999PLC098726,Noida Software Technology Park Limited,Greater Noida,27-01-2022,18-01-2022,2400000.0,240000.0,Securities & Financial Assets,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639812727_537.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-18-130207-bvs25-88266df73c9170968f8337c3c8b2f252.pdf,IBBI_Auctions
U05001TN1994PLC029335,OCEANIC EDIBLES INTERNATIONAL LIMITED,"R.S. No. 104/2 & 103/4, Velankanni Village, Keevalur Taluk, Nagapattinam District, Tamil Nadu.",30-12-2021,24-12-2021,14100000.0,2100000.0,"Aqua Farm Land (L&B) measuring 12.25 Acres with building containing 5 Nos. of Ponds used for PRAWN/SHRIMP CULTURE at R.S. No. 104/2 & 103/4, Velankanni Village, Keevalur Taluk, Nagapattinam District, Tamil Nadu.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639835981_539.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/549c3bc4ac53d226c04fecc3a7a74770.pdf,IBBI_Auctions
U27203MH1972PTC015962,Phoenix Aluminium Products Private Limited,"Unit W-19, F-II, Block Plot No.51, MIDC, Pimpri, Bhosari, Sub District Haveli, Pune, Maharashtra",10-01-2022,03-01-2022,29316318.0,2933000.0,1.Land and Buildings 2.Plant and Machinery with equipment,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639742555_528.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/05b4bde347924d06eccdba8343473feb.pdf,IBBI_Auctions
U17121TN2008PTC068260,VAJRAM SPINNING MILLS PRIVATE LIMITED,"Door No. 491, 491/1, 491/2, & 491/3 IdayankulamPanchayat, Mamsapuram Village, SrivilliputhurTaluk, Virudhunagar District",30-12-2021,27-12-2021,36450000.0,3645000.0,LAND AND BUILDING,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639720704_529.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-17-112824-l4ojx-aa14599dc3fdfa9cc81a7c3c247b77b9.pdf,IBBI_Auctions
U40101TG1995PLC021459,Lanco Kondapalli Power Limited,Not Found,11-01-2022,23-12-2021,3210941092.0,10000000.0,Not Found,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639743023_530.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/06f00d1e0c222a3f121e070c4565396d.pdf,IBBI_Auctions
U45209KA2007PTC044541,Lotus Shopping Centres Private Limited,"Lotus Shopping Mall - Kulshekara, Mangalore, Karnataka",07-01-2022,04-01-2022,1340000000.0,100000000.0,Under Construction Mall,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639754109_532.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/8f74e8fc274d031cadab31b41f930a68.pdf,IBBI_Auctions
U50403DL2015PTC343634,UM LOHIA TWO WHEELERS PRIVATE LIMITED,Kashipur (Uttrakhand),23-12-2021,22-12-2021,3585870.0,300000.0,Inventory (Assorted ),https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639625680_524.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/fe65d5975b63c825e88e2313c17f3fba.pdf,IBBI_Auctions
U51909DL1997PLC148248,Noslar International Limited,"Manideep, Bhopal,MP>",06-01-2022,03-01-2022,80771300.0,8077225.0,Land Building and Vehciles,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639639661_525.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/0701cf125b17c62e4454ac1f3bc06496.pdf,IBBI_Auctions
U27106MH1999PLC119531,Ramanand Steel Limited,"Survey No 155 (152), 1+4/7 and 155 (152), 1+4/5, Mouje Sinnar Shiwar, Taluka Sinner, Dist- Nashik.",11-01-2022,10-01-2022,60000000.0,1000000.0,Land,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639644404_526.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/933d8ba8489a155c782d3d5d5b52d0ce.pdf,IBBI_Auctions
U52100MH2011PTC222943,KALISMA STEEL PRIVATE LIMITED,"Survey No. 45/2, 45/3, 47, 4/1 and 51 of Village Gorhe, Taluka Wada, District Palghar, Maharashtra 421303",07-01-2022,05-01-2022,154648000.0,154648000.0,Land & Building and Vehicles,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639655512_527.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/3579cf187594d689abc976e423152c82.pdf,IBBI_Auctions
U40109TG2005PLC046960,Ind-Barath Power Gencom Limited,"Tuticorn, Tamilnadu",15-01-2022,10-01-2022,1192800000.0,60000000.0,Corporate debtor as a whole (as a going concern basis),https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639507185_513.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/6636fdf302ba341fc6c1127a73a11ca6.pdf,IBBI_Auctions
U51900TN2008PLC068603,Prabhat Resources Ltd,Tuticorin - 2/485 A Harbour Bypass Road,18-12-2021,17-12-2021,2262000.0,226200.0,"Two hydras on scrap basis, one front end loader used for carrying timber, one Hero Honda make two wheeler, electric wires lying buried underneath containing aluminium and copper besides office used tables, chairs, dining table, conference table, workerc cupboard pigeon hole, fans etc all of them on AS IS WHERE IS BASIS",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639547648_514.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-15-112408-co1h8-50a31894b202a31116cb3fd4b7dbad44.pdf,IBBI_Auctions
U27102WB2004PLC099681,DIVINE ALLOYS & POWER CO LIMITED,Jharkhand,12-01-2022,10-01-2022,648000000.0,64800000.0,"Sale of Corporate Debtor as a Going Concern along with all assets including Land & Building, Plant & Machinery and Securities & Financial Assets",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639550401_515.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/87bb4f3bdedd0170cbee5bbff19fb8d5.pdf,IBBI_Auctions
U40102WB2007PLC118068,Divine Vidyut Limited,Jharkhand,12-01-2022,10-01-2022,274000000.0,27400000.0,"Sale of Corporate Debtor as a Going Concern along with all assets including Land & Building, Plant & Machinery and Securities & Financial Assets.",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639550650_516.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/c4545a54666f14885539875288c3dc63.pdf,IBBI_Auctions
U27101RJ1990PTC005617,ATLAS ALLOY (INDIA) PRIVATE LIMITED,"Plot No. G-78, G-79 & Part of Plot No. G-80, Industrial Area, Beawar, Distt. Ajmer",28-01-2022,27-01-2022,44700000.0,4470000.0,"Land and Building Situated at Plot No. G-78, G-79 & Part of Plot No. G-80, Industrial Area, Beawar, Distt. Ajmer measuring 2990 Sq. mtr. with plant & machinery, Inventory, furniture & fixtures, scrap & other movable asset",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639554334_517.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/faf9dc1a71a2376de49b6a168ae84219.pdf,IBBI_Auctions
U63022RJ2006PTC022885,PRITHVI MULTIPURPOSE COLD STORAGE PRIVATE LIMITED,"Block A: Sale of Corporate Debtor as a Going Concern, The Corporate Debtor as a whole on a going concern basis as per Regulation 32A of IBBI (Liquidation Process) Regulations, 2016. Block B: Sale of the Assets of the Corporate Debtor Land – 92.5 Decimal of land at West Bengal in Plot No. : 1868, 1863 & 1858, Khatian No.: 2189, JL No. : 14, Mouza: Dadpur, Block: Amdanga, District: North 24 Parganas, P.S.: Amdanga, West Bengal. Building (Multipurpose Cold Storage) – RCC Framed structure with RCC coloums, beams, Interval to support timber rack & ceiling insulation with thermocol/ glass wool & PUF insulation, electrical wiring with necessary fitting and fixtures. Plant & Machinery ( of Cold Storage) – at Plot No. : 1868, 1863 & 1858, Khatian No.: 2189, JL No. : 14, Mouza: Dadpur, Block: Amdanga, District: North 24 Parganas, P.S.: Amdanga, West Bengal. ( Detailed list of Asset can be obtained from the Liquidator)",24-12-2021,22-12-2021,31400000.0,3100000.0,"Sale of Corporate Debtor as a Going Concern), Land & Building, Plant & Machinery",https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639557944_518.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/38f88e6118fe74bfd47d14a6e592199e.pdf,IBBI_Auctions
U27106WB1987PLC042166,Modern India Concast Limited,Bishnupur,29-12-2021,27-12-2021,3240000.0,324000.0,Land,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639564447_519.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/c31ac8be470e71c70cd3bd93c61dc6e2.pdf,IBBI_Auctions
U27106WB1987PLC042166,Modern India Concast Limited,"Haldia, Bishnupur and Kolkata",29-12-2021,27-12-2021,431000.0,43100.0,Automobiles,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639565310_520.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-15-161829-5adue-c31ac8be470e71c70cd3bd93c61dc6e2.pdf,IBBI_Auctions
U27106WB1987PLC042166,Modern India Concast Limited,Haldia and Bishnupur,29-12-2021,27-12-2021,8625000.0,826500.0,Inventory,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639565503_521.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-15-162143-cv8yx-c31ac8be470e71c70cd3bd93c61dc6e2.pdf,IBBI_Auctions
U01132KL1946PTC000251,CHURAKULAM TEA ESTATE PRIVATE LIMITED,"Vandiperiyar, Near kumily",06-01-2022,03-01-2022,375660000.0,37566000.0,Tea and Coffee Estate,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639569972_522.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/2021-12-15-173612-dqycg-5fa8a590a5cc9d9b62379f9af30fb794.pdf,IBBI_Auctions
U45201KL1997PTC011565,SARGAM BUILDERS PVT LTD,"Land is situated at Vallarpadam, Mulavukad, Village, Kanayannoor Taluk. and the two commercial shop rooms are situated in the DD Oceano Mall, Marine Drive - adjacent to Taj Gateway",10-01-2022,07-01-2022,65825300.0,6582500.0,1.Land 2.Commercial Shop Room - Room No 20 3.Commercial Shop Room - Room No 20A,https://ibbi.gov.in/uploads/auction_notice_liquidation/digital_pdf/LiqAN1639570228_523.pdf,https://ibbi.gov.in/uploads/auction_notice_liquidation/7ad8d91c2c50c0bae2ff627c0a12603f.pdf,IBBI_Auctions
